Time,step,pos_x,pos_y,angle,action,reward,episode_reward
2019年11月17日15:59:22,3,65.5,1.5,54,3,-1802.46101658524,-1881.8409656659600
2019年11月17日15:59:30,4,253.83333333333300,64.33333333333330,51,0,-10.0,-1891.8409656659600
2019年11月17日15:59:37,5,58.833333333333300,20.5,54,0,-1836.1909825376300,-3728.0319482036000
2019年11月17日15:59:44,6,58.833333333333300,20.5,56,4,-10.0,-3738.0319482036000
2019年11月17日15:59:50,7,58.833333333333300,20.5,24,4,-10.0,-3748.0319482036000
2019年11月17日15:59:57,8,58.833333333333300,20.5,34,4,-10.0,-3758.0319482036000
2019年11月17日16:00:04,9,58.833333333333300,20.5,46,3,-10.0,-3768.0319482036000
2019年11月17日16:00:09,10,58.833333333333300,20.5,49,2,-10.0,-3778.0319482036000
2019年11月17日16:00:15,11,58.833333333333300,20.5,30,4,-10.0,-3788.0319482036000
2019年11月17日16:00:22,12,58.833333333333300,20.5,37,3,-10.0,-3798.0319482036000
2019年11月17日16:00:27,13,58.833333333333300,20.5,59,2,-10.0,-3808.0319482036000
2019年11月17日16:00:34,14,58.833333333333300,20.5,33,4,-10.0,-3818.0319482036000
2019年11月17日16:00:40,15,58.833333333333300,20.5,54,3,-10.0,-3828.0319482036000
2019年11月17日16:01:30,0,0,45,0,0,-10.0,-10.0
2019年11月17日16:01:37,1,0,45,44,0,-10.0,-20.0
2019年11月17日16:01:45,2,147.16666666666700,4.166666666666670,52,0,1390.0532419218700,1370.0532419218700
2019年11月17日16:01:53,3,135.5,0.6666666666666670,27,0,-74.58558616617270,1295.467655755690
2019年11月17日16:02:00,4,140.16666666666700,1.3095238208770800,27,0,60.63071611350710,1356.0983718692000
2019年11月17日16:02:07,5,135.16666666666700,0.3333333333333330,27,0,-60.342896202855500,1295.7554756663500
2019年11月17日16:02:15,6,127.5,0.8333333333333330,28,0,-70.5453522115991,1225.2101234547500
2019年11月17日16:02:23,7,113.0,2.0,27,0,-133.83135234717100,1091.3787711075800
2019年11月17日16:02:30,8,94.83333333333330,2.5,26,0,-191.2205981548210,900.1581729527550
2019年11月17日16:02:37,9,89.66666666666670,0.5,29,0,35.9864635980847,936.1446365508390
2019年11月17日16:02:45,10,80.5,0.0,28,0,-78.6560549560042,857.4885815948350
2019年11月17日16:02:52,11,81.66666666666670,0.3333333333333330,31,0,2.127000830705300,859.6155824255400
2019年11月17日16:02:58,12,81.50000000000000,0.6666666666666670,38,1,-47.259976211242100,812.3556062142980
2019年11月17日16:03:04,13,259.1666666666670,64.66666666666670,29,0,1565.7898659154600,2378.145472129760
2019年11月17日16:03:11,14,258.6666666666670,64.33333333333330,25,4,1551.451173047090,3929.5966451768500
2019年11月17日16:03:18,15,258.0,66.5,26,0,-32.01387200497920,3897.582773171870
2019年11月17日16:03:25,16,86.83333333333330,0.6666666666666670,32,4,-1584.8282972047100,2312.7544759671500
2019年11月17日16:03:32,17,79.5,0.3333333333333330,32,0,-1674.0964172974500,638.6580586697040
2019年11月17日16:03:40,18,258.8333333333330,64.33333333333330,34,0,-98.47359760019170,540.1844610695120
2019年11月17日16:03:47,19,259.3333333333330,54.666666666666700,33,0,1000,1540.1844610695100
2019年11月17日16:04:05,0,259.3333333333330,66.83333333333330,33,0,1538.9562804437800,1538.9562804437800
2019年11月17日16:04:12,1,259.3333333333330,66.83333333333330,33,0,-10.0,1528.9562804437800
2019年11月17日16:04:20,2,90.66666666666670,0.6666666666666670,32,0,-1541.9712112492100,-13.014930805431300
2019年11月17日16:04:28,3,258.8333333333330,64.33333333333330,30,0,1551.9804076196900,1538.9654768142600
2019年11月17日16:04:35,4,258.5,66.5,50,4,2065.3997104086600,3604.3651872229200
2019年11月17日16:04:42,5,259.0,66.33333333333330,33,0,-40.044950182340900,3564.3202370405800
2019年11月17日16:04:48,6,259.3333333333330,53.333333333333300,27,4,1000,4564.320237040580
2019年11月17日16:05:08,0,258.5,66.83333333333330,43,4,1904.7782880457900,1904.7782880457900
2019年11月17日16:05:15,1,260.8333333333330,64.66666666666670,27,4,-20.198797257888200,1884.5794907879000
2019年11月17日16:05:21,2,259.1666666666670,63.5,27,4,-20.116178576828600,1864.4633122110700
2019年11月17日16:05:29,3,259.8333333333330,64.83333333333330,37,0,-23.57321531862200,1840.890096892450
2019年11月17日16:05:35,4,259.1666666666670,64.5,55,4,-11.492956506529400,1829.3971403859200
2019年11月17日16:05:41,5,260.0,56.333333333333300,41,1,1000,2829.3971403859200
2019年11月17日16:09:14,0,8.479166666666670,47.59375,59,0,-10.0,-10.0
2019年11月17日16:09:21,1,17.333333333333300,1.1666666666666700,64,0,39.40467479688660,29.40467479688660
2019年11月17日16:09:27,2,93.33333333333330,81.33333333333330,51,1,54.79298635654200,84.19766115342870
2019年11月17日16:09:33,3,82.16666666666670,81.16666666666670,59,4,-80.75658920065540,3.4410719527733100
2019年11月17日16:09:40,4,90.0,86.16666666666670,62,0,61.94406479503440,65.38513674780770
2019年11月17日16:09:48,5,93.0,85.66666666666670,63,0,17.930607150201200,83.31574389800890
2019年11月17日16:09:55,6,98.0,85.83333333333330,63,0,37.73833298574860,121.05407688375700
2019年11月17日16:10:03,7,100.66666666666700,85.0,64,0,9.004907835322340,130.05898471908000
2019年11月17日16:10:10,8,129.16666666666700,1.0,63,0,252.87080549234200,382.9297902114220
2019年11月17日16:10:15,9,90.33333333333330,0.5,63,2,366.6247924413530,749.5545826527760
2019年11月17日16:10:20,10,98.33333333333330,0.0,57,1,-70.81639487117510,678.7381877816010
2019年11月17日16:10:26,11,109.66666666666700,85.0,46,1,44.41413178565060,723.1523195672510
2019年11月17日16:10:31,12,99.83333333333330,84.83333333333330,56,2,-108.46729852816500,614.6850210390860
2019年11月17日16:10:39,13,85.33333333333330,0.3333333333333330,60,0,-199.5917078804870,415.093313158599
2019年11月17日16:10:44,14,105.5,84.16666666666670,50,1,13.846784618479300,428.9400977770780
2019年11月17日16:10:52,15,102.0,83.83333333333330,50,0,-41.43234183411610,387.5077559429620
2019年11月17日16:10:59,16,129.66907755533900,0.8333333333333330,52,0,1116.406510927360,1503.9142668703200
2019年11月17日16:11:07,17,99.66666666666670,84.33333333333330,53,0,-22.14261618474610,1481.7716506855700
2019年11月17日16:11:14,18,99.83333333333330,84.66666666666670,53,0,192.51857250241500,1674.2902231879900
2019年11月17日16:11:22,19,99.66666666666670,84.33333333333330,53,0,-10.820475870137600,1663.4697473178500
2019年11月17日16:11:29,20,97.81813557942710,84.9495137532552,52,0,858.7852892463910,2522.2550365642400
2019年11月17日16:11:37,21,98.9337158203125,85.16761271158860,52,0,-13.865174566866200,2508.389861997380
2019年11月17日16:11:45,22,98.47027587890630,84.91189066569010,52,0,-11.311709918867300,2497.0781520785100
2019年11月17日16:11:52,23,98.61244710286460,84.66666666666670,54,0,-9.047453726176970,2488.0306983523300
2019年11月17日16:11:58,24,102.33333333333300,84.83333333333330,49,1,26.71667213053640,2514.747370482870
2019年11月17日16:12:03,25,102.0,85.0,48,1,-9.255549055397980,2505.4918214274700
2019年11月17日16:12:11,26,101.94993082682300,84.85336303710940,48,0,-10.919784711983300,2494.5720367154900
2019年11月17日16:12:18,27,93.5,0.6666666666666670,48,0,-100.8572559623740,2393.7147807531100
2019年11月17日16:12:25,28,115.66666666666700,1.1666666666666700,49,0,116.26874944358600,2509.983530196700
2019年11月17日16:12:33,29,103.33333333333300,84.33333333333330,50,0,-136.69440309574800,2373.2891271009500
2019年11月17日16:12:38,30,104.6782938639320,83.70542399088540,45,1,4.977940468090200,2378.267067569040
2019年11月17日16:12:43,31,104.83333333333300,85.0,45,1,-9.214043085759440,2369.0530244832800
2019年11月17日16:12:49,32,104.72057088216100,84.98203023274740,45,1,-10.261176946696400,2358.7918475365900
2019年11月17日16:12:57,33,103.5,84.66666666666670,57,0,-10.0,2348.7918475365900
2019年11月17日16:13:04,34,108.33333333333300,85.0,57,0,752.111656548658,3100.903504085240
2019年11月17日16:13:12,35,115.0,85.33333333333330,63,0,48.21683335500640,3149.1203374402500
2019年11月17日16:13:19,36,114.66666666666700,85.5,63,0,-9.727532613582360,3139.392804826670
2019年11月17日16:13:26,37,97.83333333333330,0.5,64,0,-10.0,3129.392804826670
2019年11月17日16:13:34,38,97.83333333333330,0.5,58,0,-10.0,3119.392804826670
2019年11月17日16:13:39,39,133.01851399739600,45.5,60,1,401.7899302045110,3521.182735031180
2019年11月17日16:14:11,0,125.16666666666700,30.0,26,2,-10.0,-10.0
2019年11月17日16:14:18,1,100.16666666666700,9.0,29,0,-295.66378214869800,-305.66378214869800
2019年11月17日16:14:23,2,102.33333333333300,14.333333333333300,39,1,-20.190794372149700,-325.85457652084800
2019年11月17日16:14:31,3,78.9458516438802,28.485936482747400,41,0,-191.80102232013500,-517.6555988409820
2019年11月17日16:14:39,4,66.68518575032550,11.833333333333300,28,0,-163.22531924819000,-680.880918089172
2019年11月17日16:14:44,5,56.55913798014320,3.3333333333333300,33,1,-145.72371822463700,-826.6046363138090
2019年11月17日16:14:50,6,60.8763427734375,2.3333333333333300,61,1,-12.036196289668100,-838.6408326034770
2019年11月17日16:14:56,7,59.333333333333300,1.6666666666666700,60,3,-10.0,-848.6408326034770
2019年11月17日16:15:03,8,51.87543741861980,3.1666666666666700,61,3,-79.95010561624130,-928.5909382197190
2019年11月17日16:15:09,9,44.166666666666700,2.3333333333333300,52,3,-90.31838522017780,-1018.9093234399000
2019年11月17日16:15:16,10,53.45789591471350,1.8333333333333300,58,0,51.9517699095897,-966.9575535303070
2019年11月17日16:15:22,11,51.666666666666700,2.6666666666666700,59,1,-12.295028888272000,-979.2525824185790
2019年11月17日16:15:27,12,50.817545572916700,3.0,61,1,-33.936801376353900,-1013.1893837949300
2019年11月17日16:15:33,13,50.0,3.1666666666666700,61,3,-19.47866811747820,-1032.6680519124100
2019年11月17日16:15:39,14,50.166666666666700,3.5,61,1,-9.35077499311916,-1042.0188269055300
2019年11月17日16:15:45,15,22.881876627604200,3.8333333333333300,26,3,-277.3334533768830,-1319.352280282410
2019年11月17日16:15:52,16,16.11855697631840,4.333333333333330,28,0,-141.01462273680700,-1460.3669030192200
2019年11月17日16:16:00,17,15.622806549072300,3.8333333333333300,28,0,-24.134106600238,-1484.5010096194600
2019年11月17日16:16:08,18,11.972972869873000,4.333333333333330,27,0,-44.34327728230980,-1528.8442869017700
2019年11月17日16:16:13,19,9.069697062174480,5.5,40,1,-41.88680047188940,-1570.731087373660
2019年11月17日16:16:21,20,13.170833587646500,4.833333333333330,51,0,30.95394279445880,-1539.7771445792000
2019年11月17日16:16:28,21,28.166666666666700,3.0,48,0,143.49046568804100,-1396.286678891160
2019年11月17日16:16:36,22,28.666666666666700,2.3333333333333300,52,0,-10.0,-1406.286678891160
2019年11月17日16:16:43,23,49.0,4.666666666666670,47,0,194.14768608408500,-1212.1389928070700
2019年11月17日16:16:50,24,48.0,4.5,47,0,-10.0,-1222.1389928070700
2019年11月17日16:17:01,25,59.5,89.33333333333330,45,0,94.90977683723710,-1127.2292159698300
2019年11月17日16:17:08,26,63.833333333333300,89.33333333333330,49,0,32.28958559866330,-1094.9396303711700
2019年11月17日16:17:16,27,61.833333333333300,89.33333333333330,48,0,-10.0,-1104.9396303711700
2019年11月17日16:17:23,28,61.833333333333300,89.33333333333330,47,0,-10.0,-1114.9396303711700
2019年11月17日16:17:31,29,61.833333333333300,89.33333333333330,51,0,-10.0,-1124.9396303711700
2019年11月17日16:17:38,30,73.16666666666670,1.3333333333333300,51,0,101.96819923953900,-1022.9714311316300
2019年11月17日16:17:45,31,73.50000000000000,0.5,50,0,-8.671227622938320,-1031.6426587545700
2019年11月17日16:17:53,32,72.66666666666670,1.5,51,0,-15.820232369068800,-1047.4628911236400
2019年11月17日16:18:00,33,9.666666666666670,25.96666717529300,51,0,-596.8704871751950,-1644.3333782988300
2019年11月17日16:18:08,34,73.64999898274740,1.6666666666666700,49,0,-4.91471954502515,-1649.2480978438600
2019年11月17日16:18:13,35,115.66666666666700,89.16666666666670,60,1,406.4501620365100,-1242.797935807350
2019年11月17日16:18:19,36,73.0,1.3333333333333300,59,1,-440.02241282794100,-1682.8203486352900
2019年11月17日16:18:24,37,116.83333333333300,89.16666666666670,59,1,-10.0,-1692.8203486352900
2019年11月17日16:18:29,38,116.83333333333300,89.16666666666670,60,1,-10.0,-1702.8203486352900
2019年11月17日16:18:37,39,116.83333333333300,89.16666666666670,59,0,-10.0,-1712.8203486352900
2019年11月17日16:19:04,0,118.5,89.16666666666670,60,1,433.52020250608200,433.52020250608200
2019年11月17日16:19:11,1,118.5,89.16666666666670,54,0,-10.0,423.52020250608200
2019年11月17日16:19:19,2,73.50000000000000,1.5,51,0,-442.7313715874060,-19.21116908132380
2019年11月17日16:19:24,3,73.50000000000000,1.5,56,1,-10.0,-29.21116908132380
2019年11月17日16:19:30,4,73.50000000000000,1.5,56,1,-10.0,-39.21116908132380
2019年11月17日16:19:35,5,73.33333333333330,1.6666666666666700,57,1,-10.0,-49.21116908132380
2019年11月17日16:19:43,6,72.83333333333330,0.5,54,0,-17.535885379958800,-66.74705446128260
2019年11月17日16:19:48,7,72.83333333333330,0.5,57,1,-10.0,-76.74705446128260
2019年11月17日16:19:53,8,72.83333333333330,0.5,59,1,-10.0,-86.74705446128260
2019年11月17日16:19:59,9,72.83333333333330,0.5,60,1,-10.0,-96.74705446128260
2019年11月17日16:20:06,10,72.83333333333330,0.5,60,0,-10.0,-106.74705446128300
2019年11月17日16:20:13,11,72.66666666666670,0.3333333333333330,59,4,-7.177865488491760,-113.92491994977400
2019年11月17日16:20:18,12,72.66666666666670,0.3333333333333330,61,1,-10.0,-123.92491994977400
2019年11月17日16:20:47,0,9.27432950337728,44.20238749186200,54,1,21.11807296565330,21.11807296565330
2019年11月17日16:20:53,1,8.023809432983400,45.30952453613280,39,1,-10.0,11.118072965653300
2019年11月17日16:21:00,2,8.023809432983400,45.30952453613280,38,0,-10.0,1.1180729656533100
2019年11月17日16:21:08,3,9.904371897379560,41.333333333333300,38,0,-1.910977706849050,-0.7929047411957410
2019年11月17日16:21:14,4,6.0,50.0,30,1,-49.26702565971650,-50.059930400912300
2019年11月17日16:21:19,5,3.8333333333333300,43.5,28,1,-31.218504692421300,-81.2784350933336
2019年11月17日16:21:25,6,6.833333333333330,44.0,41,1,-9.821710543455990,-91.10014563678960
2019年11月17日16:21:30,7,6.5,44.833333333333300,42,1,-9.907956983453520,-101.00810262024300
2019年11月17日16:21:35,8,5.833333333333330,46.666666666666700,45,1,-14.999892293607500,-116.00799491385100
2019年11月17日16:21:43,9,6.166666666666670,43.5,32,0,-16.531598717095900,-132.5395936309470
2019年11月17日16:21:59,0,5.759417215983070,42.87910461425780,34,1,-15.537998744251000,-15.537998744251000
2019年11月17日16:22:04,1,5.584245045979820,42.490882873535200,37,1,-8.337347890297340,-23.875346634548300
2019年11月17日16:22:10,2,3.1666666666666700,41.833333333333300,37,1,-18.332697925694100,-42.2080445602424
2019年11月17日16:22:15,3,3.6666666666666700,42.333333333333300,38,1,-28.91255783257690,-71.12060239281930
2019年11月17日16:22:21,4,3.5,42.5,38,1,-43.469144927168500,-114.5897473199880
2019年11月17日16:22:26,5,6.166666666666670,42.833333333333300,38,1,15.029439358635800,-99.56030796135200
2019年11月17日16:22:31,6,6.50734011332194,41.460278828938800,37,1,-16.775225153585300,-116.33553311493700
2019年11月17日16:22:37,7,6.166666666666670,44.0,37,1,-18.307861750015200,-134.64339486495200
2019年11月17日16:22:42,8,6.333333333333330,43.333333333333300,37,1,-15.150803179620000,-149.7941980445730
2019年11月17日16:22:47,9,6.333333333333330,43.166666666666700,38,1,-6.697920964607250,-156.49211900918000
2019年11月17日16:23:02,0,6.166666666666670,41.833333333333300,37,1,-9.686506900414430,-9.686506900414430
2019年11月17日16:23:07,1,5.666666666666670,44.0,38,1,-10.019113073926200,-19.705619974340600
2019年11月17日16:23:13,2,6.183540344238280,43.521016438802100,37,1,-8.198937342398270,-27.904557316738900
2019年11月17日16:23:18,3,6.944915135701500,43.65819295247400,37,1,1.0937157977736000,-26.810841518965300
2019年11月17日16:23:24,4,5.833333333333330,44.5,37,1,-11.644791310202200,-38.45563282916740
2019年11月17日16:23:29,5,6.333333333333330,43.833333333333300,38,1,-5.018464653849720,-43.47409748301720
2019年11月17日16:23:34,6,6.5,45.333333333333300,39,1,-15.666982264848200,-59.14107974786530
2019年11月17日16:23:42,7,5.666666666666670,44.5,39,0,-16.82285067120490,-75.96393041907020
2019年11月17日16:23:47,8,5.833333333333330,44.333333333333300,36,1,-13.297756454391300,-89.26168687346150
2019年11月17日16:23:53,9,6.333333333333330,37.166666666666700,41,1,-9.542528266064780,-98.80421513952630
2019年11月17日16:24:09,0,6.333333333333330,41.833333333333300,43,1,-13.372544197460200,-13.372544197460200
2019年11月17日16:24:15,1,7.0,39.166666666666700,44,1,1.1908871334887300,-12.181657063971400
2019年11月17日16:24:20,2,6.166666666666670,44.0,45,1,-11.666364541493100,-23.848021605464600
